CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn
CUST_2346,39,Female,Two year,92.74,5007.96,Yes,DSL,54,Yes,Credit card,No
CUST_1927,25,Female,Month-to-month,35.84,1326.08,Yes,Fiber optic,37,No,Bank transfer,No
CUST_2316,25,Female,Month-to-month,46.54,1582.36,No,Fiber optic,34,No,Credit card,No
CUST_3148,27,Female,Month-to-month,92.6,2685.4,Yes,Fiber optic,29,No,Electronic check,Yes
CUST_201,66,Female,Month-to-month,98.75,296.25,No,No,3,No,Credit card,No
CUST_4524,39,Female,One year,88.85,6130.65,Yes,DSL,69,Yes,Electronic check,No
CUST_1388,25,Female,Two year,25.59,742.11,No,DSL,29,Yes,Credit card,Yes
CUST_3911,42,Male,Month-to-month,113.41,0.0,No,DSL,0,Yes,Credit card,No
CUST_2070,53,Female,Month-to-month,98.72,3257.76,No,DSL,33,No,Credit card,No
CUST_2213,33,Male,Month-to-month,41.82,460.02,No,DSL,11,Yes,Bank transfer,Yes
CUST_247,19,Male,Two year,82.39,2389.31,No,DSL,29,No,Mailed check,No
CUST_21,38,Male,Month-to-month,109.33,1967.94,No,DSL,18,No,Credit card,No
CUST_1300,41,Male,Two year,46.69,0.0,No,DSL,0,No,Bank transfer,No
CUST_4356,67,Male,Month-to-month,92.01,2392.26,Yes,Fiber optic,26,Yes,Bank transfer,Yes
CUST_3830,23,Male,Month-to-month,82.6,3717.0,Yes,DSL,45,Yes,Electronic check,No
CUST_1295,39,Male,Month-to-month,85.66,85.66,No,DSL,1,Yes,Mailed check,No
CUST_4304,37,Male,One year,114.01,6498.57,No,No,57,Yes,Bank transfer,Yes
CUST_4237,33,Female,Month-to-month,76.86,999.18,No,No,13,Yes,Electronic check,No
CUST_170,47,Male,Month-to-month,21.51,494.73,Yes,DSL,23,Yes,Mailed check,No
CUST_4922,56,Female,Month-to-month,84.91,6113.52,Yes,Fiber optic,72,Yes,Credit card,No
CUST_1352,47,Male,Two year,36.84,1694.64,Yes,Fiber optic,46,Yes,Bank transfer,Yes
CUST_1765,57,Female,Month-to-month,96.7,386.8,No,Fiber optic,4,No,Bank transfer,No
CUST_4146,66,Male,Two year,38.56,1928.0,No,Fiber optic,50,Yes,Electronic check,Yes
CUST_4095,38,Female,Month-to-month,98.65,2564.9,No,DSL,26,No,Electronic check,No
CUST_48,52,Female,Two year,42.0,756.0,Yes,DSL,18,Yes,Electronic check,No
CUST_2623,41,Female,One year,31.3,1565.0,No,DSL,50,Yes,Electronic check,No
CUST_512,18,Female,Two year,26.72,534.4,Yes,Fiber optic,20,Yes,Mailed check,No
CUST_2033,62,Female,Month-to-month,59.51,59.51,No,DSL,1,Yes,Mailed check,No
CUST_4322,20,Female,Month-to-month,35.05,1682.4,Yes,DSL,48,Yes,Bank transfer,No
CUST_2305,27,Female,Month-to-month,91.89,2021.58,No,DSL,22,Yes,Electronic check,No
CUST_1738,60,Female,Month-to-month,104.92,6190.28,No,DSL,59,Yes,Credit card,No
CUST_3660,39,Male,Two year,78.28,4461.96,Yes,DSL,57,Yes,Electronic check,No
CUST_2827,49,Female,One year,34.23,273.84,No,Fiber optic,8,No,Mailed check,Yes
CUST_2791,37,Male,Month-to-month,101.09,1314.17,No,DSL,13,Yes,Mailed check,No
CUST_4436,34,Female,One year,91.88,2940.16,Yes,Fiber optic,32,No,Electronic check,Yes
CUST_4558,56,Female,Two year,44.49,2535.93,Yes,Fiber optic,57,Yes,Mailed check,No
CUST_786,42,Male,Two year,46.9,515.9,No,Fiber optic,11,Yes,Mailed check,No
CUST_397,26,Male,Two year,76.22,609.76,No,No,8,No,Bank transfer,No
CUST_3534,66,Female,Month-to-month,42.0,2394.0,Yes,Fiber optic,57,No,Electronic check,Yes
CUST_279,42,Female,Month-to-month,59.37,3621.57,Yes,Fiber optic,61,No,Electronic check,No
CUST_296,49,Female,Month-to-month,54.97,1539.16,No,Fiber optic,28,Yes,Mailed check,No
CUST_488,68,Female,One year,23.28,372.48,No,No,16,Yes,Mailed check,No
CUST_3572,42,Female,Two year,90.51,4978.05,No,DSL,55,Yes,Mailed check,Yes
CUST_2115,54,Male,Month-to-month,60.45,1450.8,No,DSL,24,Yes,Credit card,No
CUST_438,53,Male,Month-to-month,28.0,560.0,Yes,DSL,20,Yes,Mailed check,Yes
CUST_370,40,Female,Month-to-month,40.82,2571.66,No,DSL,63,Yes,Bank transfer,No
CUST_3034,69,Male,One year,34.82,1775.82,No,No,51,Yes,Bank transfer,Yes
CUST_4827,69,Male,Two year,92.34,3508.92,Yes,DSL,38,No,Credit card,No
CUST_3378,29,Male,Two year,116.48,6639.36,No,Fiber optic,57,Yes,Electronic check,No
CUST_1908,68,Female,Two year,108.48,4773.12,Yes,Fiber optic,44,Yes,Bank transfer,No
CUST_2581,49,Male,Month-to-month,81.41,81.41,No,Fiber optic,1,Yes,Mailed check,No
CUST_4461,29,Male,Two year,30.81,893.49,Yes,DSL,29,Yes,Mailed check,No
CUST_3855,48,Female,Month-to-month,98.79,3161.28,No,Fiber optic,32,Yes,Mailed check,Yes
CUST_1864,28,Male,Month-to-month,93.05,3722.0,Yes,Fiber optic,40,No,Mailed check,No
CUST_4367,28,Male,One year,58.72,880.8,No,DSL,15,No,Mailed check,No
CUST_90,56,Female,Month-to-month,26.12,914.2,No,DSL,35,No,Mailed check,Yes
CUST_2259,58,Male,Two year,101.85,712.95,No,DSL,7,Yes,Mailed check,No
CUST_4413,35,Female,Month-to-month,30.44,30.44,Yes,Fiber optic,1,Yes,Credit card,No
CUST_3846,67,Female,Month-to-month,68.18,3749.9,Yes,DSL,55,No,Bank transfer,Yes
CUST_3579,53,Female,Month-to-month,65.59,1705.34,No,No,26,Yes,Bank transfer,Yes
CUST_631,55,Male,Month-to-month,68.41,2941.63,Yes,No,43,Yes,Credit card,No
CUST_2387,64,Female,Month-to-month,51.35,2413.45,No,Fiber optic,47,Yes,Mailed check,No
CUST_3444,37,Female,One year,26.96,1860.24,Yes,No,69,Yes,Credit card,No
CUST_3600,32,Female,One year,27.03,1865.07,No,DSL,69,Yes,Bank transfer,No
CUST_3480,69,Female,Month-to-month,77.46,619.68,No,Fiber optic,8,Yes,Bank transfer,Yes
CUST_1988,28,Male,Month-to-month,23.73,142.38,Yes,Fiber optic,6,Yes,Electronic check,No
CUST_2324,39,Male,Month-to-month,94.55,0.0,Yes,DSL,0,Yes,Bank transfer,No
CUST_1407,59,Female,Month-to-month,83.34,250.02,Yes,DSL,3,No,Electronic check,No
CUST_1028,47,Female,Month-to-month,81.02,5671.4,No,Fiber optic,70,No,Mailed check,No
CUST_4957,63,Male,Month-to-month,79.35,2539.2,No,Fiber optic,32,No,Bank transfer,No
CUST_3905,21,Female,Month-to-month,101.1,1213.2,No,DSL,12,Yes,Electronic check,Yes
CUST_3620,42,Male,Month-to-month,89.41,5185.78,Yes,Fiber optic,58,Yes,Bank transfer,No
CUST_257,56,Male,Month-to-month,56.27,168.81,Yes,Fiber optic,3,Yes,Credit card,No
CUST_3117,51,Female,Month-to-month,54.57,3601.62,No,Fiber optic,66,Yes,Electronic check,Yes
CUST_3664,43,Male,Month-to-month,104.98,5458.96,Yes,DSL,52,Yes,Electronic check,No
CUST_4299,36,Male,Month-to-month,20.62,618.6,No,DSL,30,No,Credit card,No
CUST_3941,18,Female,Two year,110.32,6508.88,No,DSL,59,Yes,Electronic check,Yes
CUST_947,33,Female,Two year,33.43,1404.06,Yes,No,42,Yes,Bank transfer,No
CUST_4107,18,Female,Month-to-month,82.92,580.44,No,DSL,7,Yes,Electronic check,No
CUST_503,46,Female,Month-to-month,101.52,3553.2,No,No,35,Yes,Bank transfer,No
CUST_761,25,Male,Month-to-month,104.4,208.8,Yes,DSL,2,Yes,Bank transfer,No
CUST_2364,44,Female,Month-to-month,25.21,1436.97,No,DSL,57,Yes,Electronic check,No
CUST_590,41,Female,Month-to-month,80.59,1934.16,No,DSL,24,Yes,Electronic check,No
CUST_2039,39,Male,Two year,46.66,2986.24,Yes,DSL,64,Yes,Electronic check,Yes
CUST_2357,23,Male,Month-to-month,115.36,3691.52,No,Fiber optic,32,Yes,Bank transfer,No
CUST_4507,59,Female,Two year,70.26,1334.94,No,DSL,19,Yes,Bank transfer,Yes
CUST_2778,59,Male,Month-to-month,91.44,1828.8,No,No,20,No,Electronic check,No
CUST_824,46,Female,Month-to-month,78.49,392.45,Yes,DSL,5,No,Bank transfer,No
CUST_1894,51,Male,Two year,92.31,4338.57,Yes,No,47,No,Bank transfer,No
CUST_1905,28,Male,Two year,102.71,1437.94,No,Fiber optic,14,No,Bank transfer,No
CUST_314,45,Female,Month-to-month,36.05,2054.85,Yes,DSL,57,Yes,Bank transfer,No
CUST_2536,39,Male,Month-to-month,105.72,4440.24,Yes,Fiber optic,42,Yes,Bank transfer,Yes
CUST_914,22,Female,Month-to-month,103.87,3012.23,No,Fiber optic,29,No,Electronic check,Yes
CUST_4838,55,Female,Month-to-month,50.24,502.4,No,Fiber optic,10,Yes,Electronic check,Yes
CUST_1548,35,Female,Two year,20.84,104.2,No,Fiber optic,5,Yes,Credit card,No
CUST_2889,54,Female,Month-to-month,112.05,672.3,No,DSL,6,Yes,Bank transfer,No
CUST_1656,27,Male,Two year,86.09,5595.85,No,DSL,65,Yes,Mailed check,No
CUST_2240,42,Male,Month-to-month,33.98,2310.64,No,DSL,68,Yes,Bank transfer,No
CUST_4826,47,Female,One year,108.26,5629.52,Yes,Fiber optic,52,Yes,Mailed check,No
CUST_1087,63,Female,Month-to-month,39.48,908.04,No,Fiber optic,23,Yes,Mailed check,No
CUST_1073,53,Female,One year,94.79,4929.08,Yes,DSL,52,Yes,Credit card,Yes
CUST_864,20,Male,One year,118.83,1782.45,Yes,No,15,Yes,Mailed check,No
CUST_2598,22,Female,Month-to-month,65.25,3458.25,Yes,No,53,Yes,Electronic check,No
CUST_1272,24,Male,Month-to-month,114.12,5706.0,No,DSL,50,No,Credit card,No
CUST_1849,58,Female,Month-to-month,52.19,1095.99,No,No,21,Yes,Mailed check,No
CUST_4065,22,Male,Two year,54.58,2565.26,Yes,DSL,47,Yes,Electronic check,Yes
CUST_4643,20,Male,One year,20.94,921.36,No,Fiber optic,44,No,Bank transfer,No
CUST_3885,31,Male,Month-to-month,103.22,0.0,Yes,DSL,0,No,Electronic check,No
CUST_2361,56,Female,Two year,37.35,933.75,No,Fiber optic,25,Yes,Credit card,No
CUST_3174,41,Male,Month-to-month,53.54,321.24,Yes,Fiber optic,6,Yes,Electronic check,No
CUST_2746,47,Male,Month-to-month,99.75,598.5,Yes,Fiber optic,6,Yes,Bank transfer,No
CUST_4023,68,Male,Two year,88.03,3697.26,No,DSL,42,No,Credit card,Yes
CUST_4390,23,Female,Month-to-month,32.82,1936.38,No,No,59,Yes,Electronic check,No
CUST_4657,64,Female,Month-to-month,105.73,3594.82,No,No,34,Yes,Bank transfer,No
CUST_4872,58,Male,Month-to-month,94.45,3494.65,No,Fiber optic,37,No,Bank transfer,Yes
CUST_1367,43,Female,Month-to-month,51.23,3278.72,No,DSL,64,No,Bank transfer,No
CUST_2069,24,Female,One year,76.44,76.44,Yes,No,1,Yes,Bank transfer,Yes
CUST_1782,51,Female,Month-to-month,23.31,256.41,No,No,11,Yes,Bank transfer,No
CUST_3882,21,Female,Month-to-month,30.46,2101.74,No,DSL,69,Yes,Mailed check,No
CUST_4397,57,Female,Two year,52.4,1572.0,No,DSL,30,Yes,Electronic check,No
CUST_420,58,Male,Two year,36.04,2522.8,No,DSL,70,Yes,Bank transfer,No
CUST_3277,26,Male,Two year,74.39,4463.4,No,DSL,60,No,Bank transfer,No
CUST_4262,53,Female,Month-to-month,101.25,7188.75,No,No,71,Yes,Bank transfer,No
CUST_1909,38,Female,One year,56.32,1745.92,No,DSL,31,Yes,Bank transfer,Yes
CUST_1191,25,Female,Month-to-month,93.31,4292.26,No,DSL,46,Yes,Electronic check,Yes
CUST_4607,55,Female,Two year,38.91,1634.22,No,Fiber optic,42,Yes,Electronic check,Yes
CUST_3797,54,Male,Month-to-month,113.85,2277.0,No,DSL,20,Yes,Electronic check,No
CUST_2499,21,Male,Month-to-month,34.46,551.36,Yes,Fiber optic,16,No,Bank transfer,No
CUST_4148,58,Female,Two year,43.38,3079.98,No,DSL,71,Yes,Electronic check,No
CUST_4437,51,Male,One year,97.27,4279.88,No,Fiber optic,44,Yes,Bank transfer,No
CUST_1681,43,Male,Month-to-month,64.13,64.13,No,DSL,1,No,Mailed check,Yes
CUST_2165,54,Male,Month-to-month,109.64,7126.6,No,DSL,65,Yes,Electronic check,No
CUST_2257,56,Male,One year,107.81,1078.1,No,DSL,10,No,Electronic check,No
CUST_4817,56,Male,Month-to-month,55.85,279.25,Yes,No,5,Yes,Credit card,No
CUST_1465,20,Male,Two year,25.26,303.12,No,DSL,12,Yes,Electronic check,No
CUST_678,27,Male,One year,107.39,6550.79,Yes,Fiber optic,61,Yes,Electronic check,No
CUST_2159,33,Female,Two year,98.61,5324.94,No,No,54,No,Electronic check,No
CUST_1538,21,Female,Month-to-month,81.92,737.28,No,DSL,9,Yes,Mailed check,No
CUST_2703,64,Female,Two year,51.1,1839.6,No,DSL,36,Yes,Bank transfer,No
CUST_4399,59,Male,One year,42.08,1599.04,No,DSL,38,Yes,Mailed check,No
CUST_3813,35,Female,Two year,118.97,1903.52,Yes,DSL,16,Yes,Electronic check,Yes
CUST_1671,68,Male,Two year,85.42,5381.46,No,DSL,63,No,Credit card,Yes
CUST_2514,45,Male,Month-to-month,51.95,3532.6,Yes,Fiber optic,68,No,Credit card,No
CUST_813,26,Female,Two year,81.9,3276.0,No,No,40,No,Electronic check,No
CUST_2018,20,Male,Two year,104.79,2095.8,No,Fiber optic,20,Yes,Mailed check,No
CUST_1603,33,Male,One year,75.17,2781.29,No,DSL,37,Yes,Bank transfer,Yes
CUST_1756,65,Female,One year,21.25,1381.25,No,Fiber optic,65,Yes,Bank transfer,No
CUST_3109,23,Male,One year,114.97,1379.64,No,Fiber optic,12,Yes,Credit card,No
CUST_3662,67,Female,Month-to-month,67.17,3627.18,Yes,DSL,54,No,Bank transfer,No
CUST_3118,21,Female,Month-to-month,109.03,4034.11,Yes,Fiber optic,37,No,Credit card,No
CUST_3426,30,Female,Month-to-month,37.47,2285.67,No,DSL,61,Yes,Credit card,Yes
CUST_991,34,Male,Month-to-month,47.83,191.32,No,DSL,4,No,Mailed check,No
CUST_2067,34,Female,Month-to-month,51.2,2099.2,No,No,41,No,Bank transfer,No
CUST_2719,27,Male,One year,98.24,98.24,No,Fiber optic,1,Yes,Mailed check,No
CUST_4345,39,Male,One year,80.38,643.04,No,Fiber optic,8,No,Credit card,No
CUST_985,19,Female,Month-to-month,97.11,194.22,No,No,2,Yes,Electronic check,No
CUST_1209,30,Female,Month-to-month,69.33,0.0,No,Fiber optic,0,No,Mailed check,Yes
CUST_504,67,Male,Month-to-month,68.4,615.6,No,No,9,Yes,Credit card,No
CUST_408,40,Female,Month-to-month,38.59,1312.06,No,No,34,No,Credit card,No
CUST_2209,52,Female,Month-to-month,48.59,2575.27,Yes,DSL,53,Yes,Mailed check,No
CUST_2375,37,Female,Two year,54.64,1420.64,No,DSL,26,Yes,Electronic check,No
CUST_887,20,Male,Month-to-month,62.85,2011.2,No,DSL,32,Yes,Bank transfer,No
CUST_2211,58,Male,Month-to-month,105.39,5901.84,No,Fiber optic,56,Yes,Bank transfer,Yes
CUST_3329,59,Female,Two year,33.88,203.28,No,Fiber optic,6,Yes,Bank transfer,No
CUST_2084,59,Male,Month-to-month,79.4,4764.0,No,DSL,60,Yes,Mailed check,No
CUST_2306,63,Male,Month-to-month,82.25,1891.75,No,No,23,No,Mailed check,No
CUST_127,56,Male,One year,71.5,1430.0,Yes,Fiber optic,20,Yes,Bank transfer,No
CUST_3605,61,Male,One year,59.47,1427.28,No,No,24,Yes,Mailed check,No
CUST_224,36,Male,Two year,46.36,2457.08,Yes,Fiber optic,53,Yes,Bank transfer,No
CUST_2853,42,Female,Two year,71.94,1222.98,Yes,DSL,17,Yes,Credit card,No
CUST_3721,51,Female,One year,102.63,718.41,Yes,DSL,7,No,Credit card,No
CUST_769,20,Male,Month-to-month,109.96,7477.28,No,Fiber optic,68,Yes,Electronic check,No
CUST_884,70,Male,Month-to-month,61.7,3887.1,No,No,63,Yes,Mailed check,No
CUST_3753,22,Female,Two year,46.33,324.31,No,Fiber optic,7,Yes,Mailed check,No
CUST_252,36,Female,Two year,34.44,1997.52,No,DSL,58,No,Bank transfer,Yes
CUST_2849,49,Male,Month-to-month,60.21,602.1,Yes,Fiber optic,10,Yes,Electronic check,No
CUST_423,45,Male,Two year,93.44,6634.24,No,Fiber optic,71,Yes,Mailed check,No
CUST_132,64,Female,Month-to-month,74.34,817.74,No,DSL,11,No,Mailed check,No
CUST_863,67,Male,One year,83.93,3273.27,No,DSL,39,No,Bank transfer,No
CUST_1237,19,Female,Month-to-month,112.34,1797.44,No,DSL,16,Yes,Bank transfer,No
CUST_4796,68,Female,Month-to-month,88.59,1328.85,No,DSL,15,Yes,Mailed check,No
CUST_2097,61,Male,Month-to-month,72.73,509.11,No,DSL,7,Yes,Credit card,No
CUST_4733,59,Male,Two year,65.38,915.32,No,Fiber optic,14,Yes,Electronic check,No
CUST_225,51,Female,One year,78.35,1723.7,No,DSL,22,Yes,Mailed check,No
CUST_2023,38,Female,One year,52.36,1256.64,Yes,DSL,24,Yes,Electronic check,Yes
CUST_2197,65,Male,Month-to-month,102.73,6163.8,No,Fiber optic,60,Yes,Bank transfer,No
CUST_2343,53,Female,Month-to-month,48.8,2586.4,No,DSL,53,Yes,Credit card,No
CUST_1730,21,Female,Month-to-month,108.09,6809.67,Yes,DSL,63,Yes,Credit card,No
CUST_1773,33,Female,Month-to-month,37.83,983.58,No,DSL,26,Yes,Credit card,No
CUST_3500,18,Female,Two year,74.34,743.4,No,Fiber optic,10,Yes,Electronic check,No
CUST_4157,60,Female,Two year,116.39,8030.91,No,DSL,69,No,Mailed check,Yes
CUST_3613,30,Male,Month-to-month,108.24,2056.56,No,No,19,Yes,Electronic check,No
CUST_3370,51,Male,Two year,114.26,2399.46,No,DSL,21,No,Bank transfer,No
CUST_2274,35,Male,Two year,93.77,5438.66,No,Fiber optic,58,Yes,Mailed check,No
CUST_4328,68,Male,Month-to-month,51.32,2771.28,No,No,54,No,Mailed check,No
CUST_1787,27,Female,Month-to-month,110.14,1101.4,No,No,10,Yes,Bank transfer,No
CUST_2637,69,Female,Month-to-month,24.2,1597.2,No,Fiber optic,66,Yes,Bank transfer,No
CUST_2519,26,Male,Month-to-month,118.15,5434.9,No,No,46,Yes,Bank transfer,No
CUST_1316,56,Female,Month-to-month,72.36,1013.04,Yes,Fiber optic,14,Yes,Mailed check,No
CUST_3685,59,Male,Two year,108.47,7375.96,No,DSL,68,Yes,Mailed check,No
CUST_305,68,Male,Month-to-month,30.32,1758.56,Yes,Fiber optic,58,No,Mailed check,No
CUST_865,21,Male,Two year,115.88,5214.6,No,No,45,No,Credit card,No
CUST_3913,64,Female,Month-to-month,29.88,1553.76,No,Fiber optic,52,No,Bank transfer,No
CUST_2158,38,Male,Month-to-month,53.8,1990.6,No,No,37,Yes,Mailed check,Yes
CUST_654,67,Male,One year,37.18,1933.36,Yes,No,52,Yes,Mailed check,No
CUST_1596,53,Male,Month-to-month,48.46,242.3,No,DSL,5,Yes,Credit card,No
CUST_870,53,Male,Two year,79.18,4196.54,No,DSL,53,No,Electronic check,No
CUST_1068,54,Male,Two year,119.48,4062.32,No,Fiber optic,34,Yes,Credit card,Yes
CUST_3104,22,Female,Two year,37.66,1054.48,No,Fiber optic,28,Yes,Bank transfer,Yes
CUST_3740,66,Female,Month-to-month,101.21,202.42,No,DSL,2,Yes,Credit card,No
CUST_1126,26,Female,Month-to-month,34.05,2349.45,No,No,69,No,Credit card,No
CUST_3019,20,Male,Two year,85.57,3080.52,Yes,No,36,Yes,Mailed check,Yes
CUST_3166,56,Female,One year,77.95,2260.55,Yes,No,29,Yes,Electronic check,No
CUST_978,68,Female,Month-to-month,114.7,5046.8,No,DSL,44,No,Credit card,Yes
CUST_988,40,Male,Month-to-month,58.67,586.7,Yes,Fiber optic,10,Yes,Electronic check,No
CUST_3471,18,Female,One year,28.62,1631.34,Yes,DSL,57,Yes,Electronic check,No
CUST_357,34,Male,One year,110.66,6196.96,Yes,DSL,56,No,Bank transfer,No
CUST_4343,47,Female,Month-to-month,49.93,1447.97,Yes,DSL,29,No,Bank transfer,No
CUST_3776,55,Male,Month-to-month,106.75,3416.0,No,DSL,32,Yes,Bank transfer,No
CUST_1389,50,Male,Month-to-month,72.17,2525.95,Yes,No,35,Yes,Mailed check,No
CUST_4722,64,Female,Month-to-month,116.71,5135.24,No,Fiber optic,44,No,Electronic check,No
CUST_1863,45,Female,Month-to-month,108.97,3051.16,Yes,DSL,28,Yes,Bank transfer,No
CUST_269,32,Female,Two year,116.69,6067.88,No,DSL,52,Yes,Electronic check,No
CUST_2251,47,Female,Month-to-month,108.14,2595.36,Yes,Fiber optic,24,Yes,Mailed check,Yes
CUST_3308,52,Male,One year,90.57,3079.38,No,DSL,34,No,Bank transfer,No
CUST_2675,42,Male,Two year,75.81,3790.5,No,DSL,50,No,Bank transfer,No
CUST_3439,23,Male,Month-to-month,99.36,5663.52,Yes,DSL,57,No,Electronic check,No
CUST_1421,47,Female,Month-to-month,33.57,1510.65,No,DSL,45,Yes,Credit card,No
CUST_2743,24,Female,Month-to-month,24.74,420.58,Yes,Fiber optic,17,Yes,Bank transfer,No
CUST_1834,48,Male,Month-to-month,84.1,5466.5,No,Fiber optic,65,No,Credit card,No
CUST_4820,29,Female,Month-to-month,119.71,2274.49,No,Fiber optic,19,Yes,Mailed check,No
CUST_1097,27,Female,One year,35.95,2264.85,No,No,63,Yes,Credit card,No
CUST_4,41,Male,One year,112.63,788.41,No,Fiber optic,7,Yes,Mailed check,Yes
CUST_4040,66,Male,One year,47.32,2839.2,No,No,60,Yes,Bank transfer,No
CUST_2272,57,Female,Month-to-month,42.08,883.68,Yes,DSL,21,Yes,Credit card,Yes
CUST_1735,26,Male,Month-to-month,76.53,2984.67,No,DSL,39,Yes,Mailed check,No
CUST_4578,46,Female,Month-to-month,114.5,1030.5,No,Fiber optic,9,Yes,Electronic check,No
CUST_4063,44,Female,Month-to-month,33.69,640.11,No,Fiber optic,19,Yes,Electronic check,Yes
CUST_686,61,Female,Two year,106.82,3952.34,Yes,DSL,37,No,Mailed check,Yes
CUST_3061,45,Female,Two year,97.16,1846.04,Yes,No,19,Yes,Electronic check,Yes
CUST_1427,23,Male,Month-to-month,116.48,6173.44,No,Fiber optic,53,Yes,Bank transfer,No
CUST_1107,51,Female,Two year,35.51,213.06,No,Fiber optic,6,Yes,Electronic check,Yes
CUST_3014,38,Male,Month-to-month,86.53,5970.57,No,DSL,69,Yes,Bank transfer,Yes
CUST_2500,58,Male,Month-to-month,86.51,3027.85,Yes,Fiber optic,35,Yes,Mailed check,Yes
CUST_1821,22,Male,Month-to-month,82.93,4229.43,No,DSL,51,Yes,Credit card,No
CUST_3055,21,Male,One year,85.07,4168.43,No,DSL,49,Yes,Mailed check,No
CUST_4307,20,Female,Month-to-month,99.76,299.28,No,DSL,3,Yes,Mailed check,Yes
CUST_2811,31,Female,Two year,72.53,4134.21,No,Fiber optic,57,No,Bank transfer,No
CUST_3123,56,Female,Two year,110.68,3763.12,No,DSL,34,Yes,Credit card,No
CUST_509,20,Female,One year,82.22,4850.98,Yes,Fiber optic,59,Yes,Mailed check,No
CUST_3774,59,Male,One year,21.44,1436.48,Yes,DSL,67,No,Bank transfer,No
CUST_4976,20,Female,Month-to-month,109.41,3391.71,No,DSL,31,Yes,Mailed check,No
CUST_4439,40,Female,Two year,98.54,1872.26,No,Fiber optic,19,Yes,Credit card,Yes
CUST_1080,20,Female,Month-to-month,30.59,2110.71,Yes,DSL,69,Yes,Bank transfer,No
CUST_1428,26,Male,Two year,35.84,1433.6,No,Fiber optic,40,Yes,Electronic check,No
CUST_3360,21,Female,Month-to-month,92.75,4823.0,No,DSL,52,Yes,Mailed check,No
CUST_1795,46,Female,Month-to-month,41.92,2724.8,Yes,DSL,65,Yes,Credit card,Yes
CUST_1026,66,Male,Month-to-month,82.93,912.23,No,DSL,11,Yes,Credit card,No
CUST_4167,28,Male,Month-to-month,32.03,2242.1,No,Fiber optic,70,No,Credit card,No
CUST_3533,18,Female,One year,31.77,2287.44,No,DSL,72,Yes,Credit card,No
CUST_1102,34,Male,One year,46.78,1730.86,Yes,No,37,Yes,Credit card,No
CUST_969,23,Female,Two year,96.02,96.02,No,Fiber optic,1,No,Mailed check,No
CUST_821,19,Male,Month-to-month,25.81,800.11,Yes,No,31,Yes,Electronic check,Yes
CUST_4098,46,Female,Two year,110.19,2424.18,Yes,Fiber optic,22,Yes,Credit card,No
CUST_2800,54,Female,Month-to-month,79.15,5540.5,Yes,DSL,70,No,Bank transfer,No
CUST_1365,66,Male,Month-to-month,45.36,2086.56,Yes,No,46,Yes,Mailed check,No
CUST_1971,24,Male,Month-to-month,98.49,3939.6,No,No,40,Yes,Bank transfer,No
CUST_3891,46,Female,Month-to-month,47.69,2575.26,No,Fiber optic,54,Yes,Credit card,No
CUST_862,64,Female,One year,89.01,6319.71,No,No,71,Yes,Electronic check,No
CUST_174,23,Female,Month-to-month,99.93,4596.78,No,Fiber optic,46,Yes,Credit card,No
CUST_2694,46,Male,One year,26.2,1572.0,No,DSL,60,Yes,Mailed check,No
CUST_3661,29,Female,Two year,95.2,1713.6,No,DSL,18,No,Mailed check,No
CUST_1500,67,Female,One year,73.97,1997.19,Yes,Fiber optic,27,No,Bank transfer,No
CUST_3856,63,Female,Two year,71.25,4702.5,No,No,66,Yes,Mailed check,No
CUST_4511,24,Female,Month-to-month,81.97,3688.65,Yes,Fiber optic,45,No,Bank transfer,No
CUST_2169,32,Male,Month-to-month,24.88,1169.36,No,DSL,47,Yes,Credit card,No
CUST_3411,66,Female,Two year,117.45,4228.2,No,Fiber optic,36,Yes,Bank transfer,No
CUST_660,67,Male,Two year,115.97,2667.31,No,Fiber optic,23,Yes,Bank transfer,Yes
